landsat_product_id,description,acquisition_date_time,platform,scene_cloud_cover_l1,land_cloud_cover_l1,sun_azimuth,sun_elevation,number_of_assets
LC09_L2SP_196028_20241024_20241026_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-24T10:23:15.186883Z,LANDSAT_9,63.92,63.92,163.60783483,30.54570395,18
LC08_L2SP_197028_20241023_20241029_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-23T10:29:20.253433Z,LANDSAT_8,50.81,50.81,163.50044343,30.879374,18
LC08_L2SP_196029_20241016_20241022_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-16T10:23:32.718673Z,LANDSAT_8,73.16,73.16,161.76787833,34.53270512,18
LC08_L2SP_196028_20241016_20241022_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-16T10:23:08.836104Z,LANDSAT_8,70.1,70.1,162.54529308,33.26982062,18
LC09_L2SP_197028_20241015_20241016_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-15T10:29:17.748536Z,LANDSAT_9,67.74,67.74,162.37697634,33.61329918,18
LC09_L2SP_196029_20241008_20241010_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-08T10:23:22.054333Z,LANDSAT_9,99.97,99.97,160.29882218,37.32309219,18
LC09_L2SP_196028_20241008_20241010_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-08T10:22:58.171791Z,LANDSAT_9,100.0,100.0,161.1517257,36.07831125,18
LC08_L2SP_197028_20241007_20241015_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-10-07T10:29:08.165080Z,LANDSAT_8,63.87,63.87,160.97776037,36.43506603,18
LC08_L2SP_196029_20240930_20241005_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-30T10:23:17.809323Z,LANDSAT_8,48.02,48.02,158.57200381,40.15469719,18
LC08_L2SP_196028_20240930_20241005_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-30T10:22:53.926754Z,LANDSAT_8,55.96,55.96,159.51516326,38.93251631,18
LC09_L2SP_197028_20240929_20241002_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-29T10:29:09.929358Z,LANDSAT_9,19.04,19.04,159.26924095,39.28286619,18
LC09_L2SP_196029_20240922_20240924_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-22T10:23:14.925716Z,LANDSAT_9,91.46,91.46,156.52991306,42.95812369,18
LC09_L2SP_196028_20240922_20240924_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-22T10:22:51.038934Z,LANDSAT_9,89.0,89.0,157.57843863,41.76346979,18
LC08_L2SP_197028_20240921_20240928_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-21T10:29:11.043232Z,LANDSAT_8,35.69,35.69,157.35008305,42.11836302,18
LC08_L2SP_196029_20240914_20240921_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-14T10:23:23.869228Z,LANDSAT_8,20.61,20.61,154.30752267,45.70751514,18
LC08_L2SP_196028_20240914_20240921_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-14T10:22:59.982422Z,LANDSAT_8,26.86,26.86,155.47765528,44.54501954,18
LC09_L2SP_197028_20240913_20240914_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-13T10:29:05.978195Z,LANDSAT_9,44.83,44.83,155.16950133,44.8781354,18
LC09_L2SP_196029_20240906_20240907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-06T10:23:10.673918Z,LANDSAT_9,48.9,48.9,151.8487897,48.34414086,18
LC09_L2SP_196028_20240906_20240907_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-06T10:22:46.787138Z,LANDSAT_9,14.71,14.71,153.1559778,47.21873765,18
LC08_L2SP_197028_20240905_20240913_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-09-05T10:29:09.589323Z,LANDSAT_8,99.98,99.98,152.89872886,47.55168647,18
LC08_L2SP_196029_20240829_20240905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-29T10:23:14.346687Z,LANDSAT_8,3.12,3.12,149.34895055,50.8634535,18
LC08_L2SP_196028_20240829_20240905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-29T10:22:50.455646Z,LANDSAT_8,2.02,2.02,150.80817511,49.7778497,18
LC09_L2SP_197028_20240828_20240829_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-28T10:29:02.870054Z,LANDSAT_9,0.73,0.73,150.46637049,50.07503314,18
LC09_L2SP_196029_20240821_20240822_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-21T10:23:12.488372Z,LANDSAT_9,21.03,21.03,146.73166717,53.1972005,18
LC09_L2SP_196028_20240821_20240822_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-21T10:22:48.605829Z,LANDSAT_9,29.84,29.84,148.35407463,52.15552221,18
LC08_L2SP_197028_20240820_20240830_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-20T10:29:00.910524Z,LANDSAT_8,6.31,6.31,148.1032288,52.45123148,18
LC08_L2SP_196029_20240813_20240822_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-13T10:23:07.844728Z,LANDSAT_8,0.88,0.88,144.26163241,55.36720758,18
LC08_L2SP_196028_20240813_20240822_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-13T10:22:43.957924Z,LANDSAT_8,2.55,2.55,146.0560103,54.36828774,18
LC09_L2SP_197028_20240812_20240813_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-12T10:28:51.163070Z,LANDSAT_9,0.39,0.39,145.72198915,54.61521844,18
LC09_L2SP_196029_20240805_20240806_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-05T10:22:59.883624Z,LANDSAT_9,2.17,2.17,141.86071494,57.30682331,18
LC09_L2SP_196028_20240805_20240806_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-05T10:22:35.992609Z,LANDSAT_9,4.04,4.04,143.82978327,56.3509865,18
LC08_L2SP_197028_20240804_20240808_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-08-04T10:28:50.867317Z,LANDSAT_8,71.8,71.8,143.63444329,56.59928893,18
LC08_L2SP_196029_20240728_20240801_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-28T10:23:06.452428Z,LANDSAT_8,3.48,3.48,139.85264652,59.05417052,18
LC08_L2SP_196028_20240728_20240801_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-28T10:22:42.569860Z,LANDSAT_8,15.02,15.02,141.99131324,58.13599636,18
LC09_L2SP_197028_20240727_20240728_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-27T10:28:41.998279Z,LANDSAT_9,46.32,46.32,141.71645845,58.32184475,18
LC09_L2SP_196029_20240720_20240721_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-20T10:22:56.233848Z,LANDSAT_9,0.41,0.41,138.10876737,60.5216961,18
LC09_L2SP_196028_20240720_20240721_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-20T10:22:32.347068Z,LANDSAT_9,3.13,3.13,140.40521818,59.63641034,18
LC08_L2SP_197028_20240719_20240723_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-19T10:28:49.793013Z,LANDSAT_8,64.25,64.25,140.31676264,59.82552745,18
LC08_L2SP_196029_20240712_20240719_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-12T10:22:53.432974Z,LANDSAT_8,74.61,74.61,137.00115915,61.76713037,18
LC08_L2SP_196028_20240712_20240719_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-12T10:22:29.546169Z,LANDSAT_8,70.92,70.92,139.4321007,60.90290585,18
LC09_L2SP_197028_20240711_20240712_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-11T10:28:39.674832Z,LANDSAT_9,45.57,45.57,139.26358245,61.01771361,18
LC09_L2SP_196029_20240704_20240705_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-04T10:22:44.629549Z,LANDSAT_9,9.7,9.7,136.32892776,62.68549114,18
LC09_L2SP_196028_20240704_20240705_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-04T10:22:20.742769Z,LANDSAT_9,49.66,49.66,138.86167049,61.83379976,18
LC08_L2SP_197028_20240703_20240711_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-07-03T10:28:34.046955Z,LANDSAT_8,94.82,94.82,138.92245252,61.95210064,18
LC08_L2SP_196029_20240626_20240709_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-26T10:22:45.684562Z,LANDSAT_8,41.53,41.53,136.4307899,63.33200094,18
LC08_L2SP_196028_20240626_20240709_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-26T10:22:21.797758Z,LANDSAT_8,47.31,47.31,139.02258892,62.47783049,18
LC09_L2SP_197028_20240625_20240626_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-25T10:28:18.883028Z,LANDSAT_9,7.59,7.59,138.91943219,62.49072713,18
LC09_L2SP_196029_20240618_20240619_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-18T10:22:38.197943Z,LANDSAT_9,61.46,61.46,136.95407695,63.58042163,18
LC09_L2SP_196028_20240618_20240619_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-18T10:22:14.319636Z,LANDSAT_9,38.37,38.37,139.54976446,62.71431726,18
LC08_L2SP_197028_20240617_20240705_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-17T10:28:25.844893Z,LANDSAT_8,63.66,63.66,139.75439927,62.74390762,18
LC08_L2SP_196029_20240610_20240628_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-10T10:22:33.988588Z,LANDSAT_8,46.18,46.18,138.1701042,63.49766418,18
LC08_L2SP_196028_20240610_20240628_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-10T10:22:10.101783Z,LANDSAT_8,52.28,52.28,140.72509212,62.60856076,18
LC09_L2SP_197028_20240609_20240612_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-09T10:28:35.740741Z,LANDSAT_9,99.91,99.91,140.87053742,62.56025468,18
LC09_L2SP_196029_20240602_20240603_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-02T10:22:51.315033Z,LANDSAT_9,85.03,85.03,139.72992621,62.99794966,18
LC09_L2SP_196028_20240602_20240603_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-02T10:22:27.432490Z,LANDSAT_9,100.0,100.0,142.18557875,62.07785267,18
LC08_L2SP_197028_20240601_20240611_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-06-01T10:28:19.376636Z,LANDSAT_8,92.97,92.97,142.3318922,61.96951152,18
LC08_L2SP_196029_20240525_20240610_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-25T10:22:32.366575Z,LANDSAT_8,20.11,20.11,141.35906536,62.04128358,18
LC08_L2SP_196028_20240525_20240610_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-25T10:22:08.492479Z,LANDSAT_8,28.02,28.02,143.68040243,61.09124832,18
LC09_L2SP_197028_20240524_20240525_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-24T10:28:41.774956Z,LANDSAT_9,56.68,56.68,144.03749727,60.97818017,18
LC09_L2SP_196029_20240517_20240518_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-17T10:22:57.230451Z,LANDSAT_9,14.17,14.17,143.32617693,60.74252908,18
LC09_L2SP_196028_20240517_20240518_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-17T10:22:33.347909Z,LANDSAT_9,27.55,27.55,145.48537297,59.75650425,18
LC08_L2SP_197028_20240516_20240521_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-16T10:28:23.181661Z,LANDSAT_8,95.01,95.01,145.54804552,59.52565819,18
LC08_L2SP_196029_20240509_20240514_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-09T10:22:45.643333Z,LANDSAT_8,19.46,19.46,144.92415772,58.97338339,18
LC08_L2SP_196028_20240509_20240514_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-09T10:22:21.756529Z,LANDSAT_8,25.74,25.74,146.9134759,57.95943934,18
LC09_L2SP_197028_20240508_20240511_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-08T10:28:52.489880Z,LANDSAT_9,42.28,42.28,147.2262538,57.74333016,18
LC09_L2SP_196029_20240501_20240502_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-01T10:23:05.468003Z,LANDSAT_9,97.53,97.53,146.60939145,56.90226464,18
LC09_L2SP_196028_20240501_20240502_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-05-01T10:22:41.581224Z,LANDSAT_9,93.92,93.92,148.42478819,55.85976663,18
LC08_L2SP_197028_20240430_20240511_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-30T10:28:37.568877Z,LANDSAT_8,92.74,92.74,148.46322121,55.54413464,18
LC08_L2SP_196029_20240423_20240430_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-23T10:22:56.782706Z,LANDSAT_8,64.02,64.02,147.83201909,54.45042144,18
LC08_L2SP_196028_20240423_20240430_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-23T10:22:32.895902Z,LANDSAT_8,76.46,76.46,149.48574881,53.38805579,18
LC09_L2SP_197028_20240422_20240424_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-22T10:28:56.640144Z,LANDSAT_9,90.59,90.59,149.72641951,53.08949318,18
LC09_L2SP_196029_20240415_20240416_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-15T10:23:22.165190Z,LANDSAT_9,79.59,79.59,149.06760801,51.78448849,18
LC09_L2SP_196028_20240415_20240416_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-15T10:22:58.282648Z,LANDSAT_9,70.76,70.76,150.56863281,50.70253343,18
LC08_L2SP_197028_20240414_20240423_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-14T10:28:48.801754Z,LANDSAT_8,0.58,0.58,150.57977026,50.32616593,18
LC08_L2SP_196029_20240407_20240412_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-07T10:23:05.381014Z,LANDSAT_8,100.0,100.0,149.93121181,48.85736109,18
LC08_L2SP_196028_20240407_20240412_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-07T10:22:41.502682Z,LANDSAT_8,85.03,85.03,151.29640666,47.76230583,18
LC09_L2SP_197028_20240406_20240407_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-04-06T10:29:15.552924Z,LANDSAT_9,47.33,47.33,151.47891508,47.40881391,18
LC09_L2SP_196029_20240330_20240403_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-30T10:23:29.797465Z,LANDSAT_9,83.18,83.18,150.83880535,45.82494949,18
LC09_L2SP_196028_20240330_20240403_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-30T10:23:05.910684Z,LANDSAT_9,100.0,100.0,152.07994307,44.71551469,18
LC08_L2SP_197028_20240329_20240410_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-29T10:28:52.102685Z,LANDSAT_8,100.0,100.0,152.0800903,44.30681231,18
LC08_L2SP_196029_20240322_20240403_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-22T10:23:12.753567Z,LANDSAT_8,13.45,13.45,151.49719105,42.66236681,18
LC08_L2SP_196028_20240322_20240403_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-22T10:22:48.879472Z,LANDSAT_8,13.21,13.21,152.62843868,41.54371732,18
LC09_L2SP_197028_20240321_20240322_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-21T10:29:24.446789Z,LANDSAT_9,8.04,8.04,152.77598644,41.16643427,18
LC09_L2SP_196029_20240314_20240316_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-14T10:23:38.602005Z,LANDSAT_9,10.75,10.75,152.26560913,39.51249282,18
LC09_L2SP_196028_20240314_20240316_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-14T10:23:14.723696Z,LANDSAT_9,4.82,4.82,153.29713792,38.38222558,18
LC08_L2SP_197028_20240313_20240401_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-13T10:29:06.549192Z,LANDSAT_8,59.71,59.71,153.30805018,37.97093791,18
LC08_L2SP_196029_20240306_20240315_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-06T10:23:21.507877Z,LANDSAT_8,31.49,31.49,152.91472623,36.36609003,18
LC08_L2SP_196028_20240306_20240315_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-06T10:22:57.629545Z,LANDSAT_8,83.49,83.49,153.8587503,35.22637943,18
LC09_L2SP_197028_20240305_20240308_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-03-05T10:29:27.160387Z,LANDSAT_9,96.96,96.96,153.99667841,34.85691184,18
LC09_L2SP_196029_20240227_20240228_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-27T10:23:37.041871Z,LANDSAT_9,92.47,92.47,153.71462068,33.35594889,18
LC09_L2SP_196028_20240227_20240228_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-27T10:23:13.163563Z,LANDSAT_9,96.62,96.62,154.57938732,32.20440187,18
LC08_L2SP_197028_20240226_20240313_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-26T10:29:17.371925Z,LANDSAT_8,63.98,63.98,154.61496361,31.8227591,18
LC08_L2SP_196029_20240219_20240228_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-19T10:23:33.114026Z,LANDSAT_8,25.95,25.95,154.47268044,30.4849495,18
LC08_L2SP_196028_20240219_20240228_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-19T10:23:09.227222Z,LANDSAT_8,58.24,58.24,155.26869255,29.32210878,18
LC09_L2SP_197028_20240218_20240219_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-18T10:29:26.973040Z,LANDSAT_9,100.0,100.0,155.41284956,28.99256451,18
LC09_L2SP_196029_20240211_20240213_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-11T10:23:46.796567Z,LANDSAT_9,55.82,55.82,155.40634757,27.87070949,18
LC09_L2SP_196028_20240211_20240213_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-11T10:23:22.914023Z,LANDSAT_9,87.1,87.1,156.1410135,26.69445812,18
LC08_L2SP_197028_20240210_20240213_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-10T10:29:22.192246Z,LANDSAT_8,100.0,100.0,156.21009833,26.37368528,18
LC08_L2SP_196029_20240203_20240208_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-03T10:23:34.156315Z,LANDSAT_8,5.27,5.27,156.33984524,25.52423843,18
LC08_L2SP_196028_20240203_20240208_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-03T10:23:10.273747Z,LANDSAT_8,33.35,33.35,157.02281246,24.33486566,18
LC09_L2SP_197028_20240202_20240205_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-02-02T10:29:34.317479Z,LANDSAT_9,64.05,64.05,157.17960092,24.07519329,18
LC09_L2SP_196029_20240126_20240127_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-26T10:23:43.394405Z,LANDSAT_9,52.21,52.21,157.41810948,23.54652584,18
LC09_L2SP_196028_20240126_20240127_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-26T10:23:19.507625Z,LANDSAT_9,83.08,83.08,158.05727039,22.34184238,18
LC08_L2SP_197028_20240125_20240130_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-25T10:29:17.012388Z,LANDSAT_8,41.74,41.74,158.15414826,22.11070026,18
LC08_L2SP_196029_20240118_20240124_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-18T10:23:35.783833Z,LANDSAT_8,98.03,98.03,158.48174778,21.94516515,18
LC08_L2SP_196028_20240118_20240124_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-18T10:23:11.892792Z,LANDSAT_8,99.92,99.92,159.08604283,20.72570749,18
LC09_L2SP_197028_20240117_20240130_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-17T10:29:32.567636Z,LANDSAT_9,99.99,99.99,159.24930835,20.56274019,18
LC09_L2SP_196029_20240110_20240113_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2024-01-10T10:23:45.092844Z,LANDSAT_9,99.97,99.97,159.6342634,20.79496522,18
